id,country_name,country_code,series,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
0,Angola,AGO,FDI,"$878,620,000 ","$2,145,470,000 ","$1,743,504,000 ","$3,576,971,780 ","$2,197,227,820 ","($1,303,836,930)","($37,714,860)","($893,342,152)","$1,678,971,010 ","$2,205,298,180 ","($3,227,211,182)","($3,023,770,966)","($1,464,627,991)","($7,120,017,424)","$3,657,514,667 ","$10,028,215,163 ","($179,517,619)","($7,397,295,409)","($6,456,076,413)"
0,Botswana,BWA,FDI,"$57,171,313 ","$30,680,474 ","$407,997,829 ","$418,040,912 ","$390,889,365 ","$420,853,646 ","$486,912,042 ","$494,635,512 ","$520,918,010 ","$208,699,416 ","$218,380,384 ","$293,208,112 ","$163,223,421 ","$67,136,669 ","$515,184,276 ","$378,553,781 ","$122,162,735 ","$177,114,236 ","$228,718,291 "
0,Burundi,BDI,FDI,"$11,683,246 ","($11,441)", $-   , $-   ,"$44,691 ","$584,702 ","$31,594 ","$500,245 ","$3,833,208 ","$348,405 ","$780,582 ","$3,354,999 ","$604,920 ","$116,727,137 ","$81,747,197 ","$49,622,866 ","$55,420 ","$316,473 ","$983,747 "
0,DR Congo,COD,FDI,"$94,190,400 ","$102,221,900 ","$187,598,694 ","$391,254,724 ","$409,032,815 ","$180,000,000 ","$256,100,000 ","$1,808,000,000 ","$1,726,800,000 ","($243,200,000)","$2,742,300,000 ","$1,596,024,304 ","$2,891,607,809 ","$1,697,585,831 ","$1,499,572,152 ","$1,165,720,010 ","$932,374,669 ","$1,047,979,483 ","$1,284,643,394 "
0,Chad,TCD,FDI,"$115,172,422 ","$459,866,392 ","$924,119,210 ","$712,663,455 ","$466,793,492 ","($99,342,519)","($278,414,000)","($321,655,000)","$466,131,000 ","$374,900,000 ","$313,000,000 ","$281,900,000 ","$579,793,037 ","$520,200,793 ","($675,545,915)","$559,642,023 ","$244,516,024 ","$334,997,124 ","$662,206,573 "
0,Cameroon,CMR,FDI,"$159,708,006 ","($11,668,387)","$505,256,043 ","$334,888,536 ","$67,984,856 ","$243,601,637 ","$59,122,291 ","$189,581,295 ","$20,995,514 ","$746,276,649 ","$536,265,313 ","$653,266,627 ","$527,363,936 ","$547,404,750 ","$725,854,541 ","$694,336,735 ","$663,893,595 ","$814,458,941 ","$765,092,013 "
0,Ivory Coast,CIV,FDI,"$234,701,732 ","$272,679,898 ","$212,580,417 ","$165,390,571 ","$282,979,831 ","$349,059,587 ","$350,964,619 ","$443,801,751 ","$468,377,744 ","$397,624,744 ","$358,468,317 ","$301,972,463 ","$330,255,521 ","$407,592,122 ","$439,356,961 ","$494,408,756 ","$577,871,524 ","$975,014,999 ","$620,330,654 "
0,Eritrea,ERI,FDI,"$27,870,107 ","$12,131,627 ","$22,766,166 ","$24,999,787 ","$24,103,665 ","$1,431,554 ","$15,375,610 ","$7,206,504 ","$39,000,000 ","$91,000,000 ","$91,000,000 ","$39,000,000 ","$41,358,000 ","$43,859,000 ","$46,511,000 ","$49,323,000 ","$52,305,000 ","$55,468,000 ","$61,015,000 "
0,Ethiopia,ETH,FDI,"$134,640,000 ","$349,400,000 ","$255,000,000 ","$465,000,000 ","$545,100,000 ","$265,111,675 ","$545,257,102 ","$222,000,573 ","$108,537,544 ","$221,459,581 ","$288,271,568 ","$628,624,806 ","$278,562,822 ","$1,343,876,024 ","$1,855,052,154 ","$2,626,517,918 ","$4,142,937,496 ","$4,017,159,565 ","$3,360,419,369 "
0,Gambia,GMB,FDI,"$43,520,000 ","$35,480,000 ","$42,826,667 ","$18,272,720 ","$55,526,319 ","$53,650,280 ","$82,208,103 ","$78,094,821 ","$70,792,382 ","$39,447,344 ","$37,140,888 ","$36,077,136 ","$41,183,458 ","$68,340,322 ","$23,014,092 ","($1,692,733)","($1,132,320)","$5,445,631 ","$32,957,945 "
0,Guinea,GIN,FDI,"$9,942,000 ","$1,677,000 ","$30,000,000 ","$78,966,000 ","$97,900,000 ","$105,000,000 ","$125,000,000 ","$385,900,000 ","$381,880,000 ","$91,030,000 ","$101,350,000 ","$956,060,000 ","$605,560,000 ","$190,000 ","($73,758,604)","$53,272,458 ","$1,618,447,260 ","$577,590,000 ","$352,760,000 "
0,Kenya,KEN,FDI,"$110,904,550 ","$5,302,623 ","$27,618,447 ","$81,738,243 ","$46,063,931 ","$21,211,685 ","$50,674,725 ","$729,044,146 ","$95,585,680 ","$116,257,609 ","$178,064,607 ","$1,450,474,757 ","$1,380,173,662 ","$1,118,825,000 ","$820,937,598 ","$619,724,470 ","$393,359,421 ","$671,488,393 ","$1,625,921,494 "
0,Liberia,LBR,FDI,"$20,800,000 ","$8,300,000 ","$2,800,000 ","$372,220,000 ","$75,351,732 ","$82,802,111 ","$107,856,672 ","$131,637,662 ","$283,536,077 ","$127,803,425 ","$2,064,680,994 ","$2,086,006,933 ","$2,309,981,241 ","$1,998,675,366 ","$501,870,829 ","$232,679,832 ","$311,699,760 ","$247,842,983 ","$129,129,755 "
0,Malawi,MWI,FDI,"$25,999,996 ","$19,299,991 ","$5,899,999 ","$65,885,630 ","$107,811,374 ","$139,696,707 ","$35,561,532 ","$124,388,839 ","$195,424,461 ","$49,130,855 ","$97,010,028 ","$812,753,755 ","($8,886,002)","$451,360,606 ","$598,087,747 ","$516,092,797 ","$115,700,037 ","$90,200,210 ","$102,033,114 "
0,Mauritania,MRT,FDI,"$40,096,000 ","$76,700,000 ","$67,340,352 ","$101,957,952 ","$404,102,026 ","$811,869,181 ","$154,601,638 ","$139,372,822 ","$342,770,662 ","($3,072,044)","$130,528,391 ","$588,749,564 ","$1,386,098,851 ","$1,126,004,760 ","$502,589,834 ","$501,726,766 ","$271,134,845 ","$588,217,195 ","$70,755,027 "
0,Mozambique,MOZ,FDI,"$139,300,000 ","$255,435,492 ","$347,252,831 ","$336,698,401 ","$475,513,573 ","$122,413,756 ","$251,141,650 ","$416,689,348 ","$641,399,416 ","$930,100,408 ","$1,258,453,097 ","$3,663,937,118 ","$5,635,092,659 ","$6,697,422,432 ","$4,998,799,334 ","$3,868,353,885 ","$3,128,149,929 ","$2,319,071,971 ","$2,678,190,544 "
0,Niger,NER,FDI,"$15,767,212 ","$22,587,455 ","$7,827,442 ","$18,529,139 ","$24,411,287 ","$49,753,597 ","$40,310,044 ","$99,073,672 ","$283,076,207 ","$633,819,197 ","$796,636,158 ","$1,067,186,136 ","$841,227,437 ","$719,338,470 ","$822,967,023 ","$529,476,871 ","$301,332,481 ","$338,710,710 ","$466,042,273 "
0,Rwanda,RWA,FDI,"$8,100,000 ","$18,500,000 ","$1,500,000 ","$4,700,000 ","$7,700,000 ","$7,960,000 ","$30,643,966 ","$82,283,166 ","$102,290,000 ","$118,670,000 ","$250,504,803 ","$119,105,386 ","$254,963,244 ","$257,642,420 ","$314,742,419 ","$223,334,653 ","$266,300,000 ","$270,110,771 ","$301,552,668 "
0,Benin,BEN,FDI,"($12,794,844)","$16,739,539 ","($19,395,623)","$10,638,088 ","($40,774,605)","($8,788,860)","($12,363,482)","$139,189,943 ","$48,210,758 ","($18,807,407)","$53,507,088 ","$161,302,391 ","$281,548,556 ","$360,343,380 ","$405,737,329 ","$132,101,581 ","$131,790,854 ","$134,502,871 ","$140,607,612 "
0,Burkina Faso,BFA,FDI,"$23,107,520 ","$6,267,061 ","$15,026,084 ","$29,122,505 ","$14,348,316 ","$52,130,041 ","$83,849,256 ","$21,711,801 ","$33,190,580 ","$56,653,992 ","$38,870,701 ","$143,845,512 ","$329,281,976 ","$490,403,411 ","$357,296,974 ","$231,901,704 ","$390,622,353 ","$2,572,690 ","$268,414,908 "
0,Cape Verde,CPV,FDI,"$34,202,238 ","$9,010,186 ","$14,759,047 ","$39,216,511 ","$67,638,274 ","$80,513,541 ","$131,539,968 ","$191,764,359 ","$210,903,689 ","$126,003,552 ","$116,200,564 ","$102,246,382 ","$128,009,965 ","$89,297,444 ","$180,589,795 ","$96,071,473 ","$126,312,006 ","$111,711,634 ","$107,974,094 "
0,Central African Republic,CAF,FDI,"$889,075 ","$5,183,899 ","$5,644,287 ","$11,300,000 ","$15,100,000 ","$10,100,000 ","$34,670,000 ","$56,750,000 ","$117,110,000 ","$42,280,000 ","$61,520,000 ","$36,908,456 ","$70,035,157 ","$1,852,793 ","$3,475,008 ","$3,000,000 ","$7,251,165 ","$6,871,736 ","$17,994,744 "
0,Comoros,COM,FDI,"$93,636 ","$1,145,915 ","$430,423 ","$793,244 ","$672,560 ","$558,866 ","$778,420 ","$7,691,947 ","$4,650,574 ","$13,839,598 ","$8,350,407 ","$23,118,441 ","$10,375,197 ","$4,230,442 ","$4,684,559 ","$4,936,700 ","$3,569,824 ","$3,919,473 ","$6,859,923 "
